WorkerId,Input.model1_summary1,Input.model2_summary1,Input.model1_summary2,Input.model2_summary2,Input.model1_summary3,Input.model2_summary3,Input.model1_summary4,Input.model2_summary4,Input.model1_summary5,Input.model2_summary5,Input.id1,Input.id2,Input.id3,Input.id4,Input.id5,Answer.pref1,Answer.pref2,Answer.pref3,Answer.pref4,Answer.pref5
2,Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long distance and potential delays. They both agree on the main entrance as a meeting point.,"Jane and Steven are discussing their meeting location and time using Google Maps. Jane is hesitant about the distance and suggests meeting earlier, to which Steven agrees. They decide to meet at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.","Jane and Steven are discussing their plans to meet up using Google Maps. Jane is concerned about the distance and time it will take to get there, but Steven assures her they can make it in 2 hours. They agree to meet at 4:30 at the main entrance.","Jane and Steven are planning to meet up, but Jane is concerned about the travel time. Steven assures her they can make it in 2 hours due to a new road. They agree to meet at 4:30 instead of 5 at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.","Jane and Steven are discussing the travel time to a location using google maps. Steven suggests they can make it in 2 hours due to a new road, but Jane wants to meet earlier to avoid stress. They agree to meet at 4:30 at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.",Jane and Steven discuss meeting up and Jane expresses concern about the distance and time it will take to get there. Steven assures her they will make it in time and they agree to meet at 4:30 at the main entrance.,1,1,2,1,1,1,1,-1,1,1
6,Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long distance and potential delays. They both agree on the main entrance as a meeting point.,"Jane and Steven are discussing their meeting location and time using Google Maps. Jane is hesitant about the distance and suggests meeting earlier, to which Steven agrees. They decide to meet at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.","Jane and Steven are discussing their plans to meet up using Google Maps. Jane is concerned about the distance and time it will take to get there, but Steven assures her they can make it in 2 hours. They agree to meet at 4:30 at the main entrance.","Jane and Steven are planning to meet up, but Jane is concerned about the travel time. Steven assures her they can make it in 2 hours due to a new road. They agree to meet at 4:30 instead of 5 at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.","Jane and Steven are discussing the travel time to a location using google maps. Steven suggests they can make it in 2 hours due to a new road, but Jane wants to meet earlier to avoid stress. They agree to meet at 4:30 at the main entrance.","Jane and Steven discuss meeting at 4:30 instead of 5 due to concerns about a long drive, with Steven agreeing to meet at the main entrance.",Jane and Steven discuss meeting up and Jane expresses concern about the distance and time it will take to get there. Steven assures her they will make it in time and they agree to meet at 4:30 at the main entrance.,1,1,2,1,1,1,1,-1,1,1
4,The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a present. They also plan to have a party for him.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him to confirm.",The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a present. They also plan to have a party and someone will confirm with Wharton about his gift and the party.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him twice to confirm.",The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to ask him if he really wants a paper shredder and to also ask him about the party.,The group discusses Wharton's upcoming birthday and decides to buy him a paper shredder as a gift. They also plan to have a party and ask Walker to confirm with Wharton about the gift and party plans.,"The group realizes it is Wharton's birthday and plans to throw a party for him. They discuss getting him a paper shredder as a gift, but want to confirm with him first. They also plan to ask him about the party details.","The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him to confirm.",The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a gift. They also plan to have a party for him. Walker will confirm with Wharton about the gift and the party.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him twice to confirm.",2,2,1,2,2,1,-1,1,0,0
3,The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a present. They also plan to have a party for him.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him to confirm.",The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a present. They also plan to have a party and someone will confirm with Wharton about his gift and the party.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him twice to confirm.",The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to ask him if he really wants a paper shredder and to also ask him about the party.,The group discusses Wharton's upcoming birthday and decides to buy him a paper shredder as a gift. They also plan to have a party and ask Walker to confirm with Wharton about the gift and party plans.,"The group realizes it is Wharton's birthday and plans to throw a party for him. They discuss getting him a paper shredder as a gift, but want to confirm with him first. They also plan to ask him about the party details.","The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him to confirm.",The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a gift. They also plan to have a party for him. Walker will confirm with Wharton about the gift and the party.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him twice to confirm.",2,2,1,2,2,1,-1,-1,1,-1
6,The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a present. They also plan to have a party for him.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him to confirm.",The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a present. They also plan to have a party and someone will confirm with Wharton about his gift and the party.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him twice to confirm.",The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to ask him if he really wants a paper shredder and to also ask him about the party.,The group discusses Wharton's upcoming birthday and decides to buy him a paper shredder as a gift. They also plan to have a party and ask Walker to confirm with Wharton about the gift and party plans.,"The group realizes it is Wharton's birthday and plans to throw a party for him. They discuss getting him a paper shredder as a gift, but want to confirm with him first. They also plan to ask him about the party details.","The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him to confirm.",The group discusses Wharton's upcoming birthday and decides to get him a paper shredder as a gift. They also plan to have a party for him. Walker will confirm with Wharton about the gift and the party.,"The group is planning a party for Wharton's birthday and discussing what to buy him as a present. They decide to buy him a paper shredder, but are unsure if he really wants it. They decide to ask him twice to confirm.",2,2,1,2,2,1,1,1,1,1
6,"Ethan mentions that Solstafir is playing on November 21st and asks who will be attending. Noah expresses interest but is unsure due to work, while Leo and Ethan encourage him to come. Archie jokes that there are better concerts, but the others are still excited to see Solstafir.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also considering the possibility of missing it due to work commitments. Leo is insistent that Noah attend, and the others agree.","The group discusses seeing Solstafir in concert, with Noah expressing interest and Leo confirming he will go. Archie and Ethan mention better concerts, but Noah and Leo insist on going.","Ethan, Noah, Archie, and Leo discuss who will be attending a Solstafir concert on November 21st. Noah is unsure if he can make it due to work, but the others try to convince him to come.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also mentioning work commitments, and Leo insisting that they all go together.","Ethan and Leo are excited to see Solstafir on November 21st, but Noah is unsure if he can make it due to work. Archie is not interested in the concert and Noah is still considering if he can attend.","The group discusses seeing Solstafir in concert, with Noah expressing interest and Leo confirming his attendance. Archie suggests there are better concerts, but Noah and Leo insist on seeing Solstafir.","The group discusses the upcoming Solstafir concert and plans to attend, except for Archie who is not interested. Noah is unsure if he can make it due to work, but the others encourage him to come.","Ethan, Noah, Archie, and Leo are discussing the upcoming Solstafir concert. Noah is unsure if he can attend due to work, but Ethan and Leo are encouraging him to come. Archie is not interested in going.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also mentioning work commitments, and Leo insisting that they all go together.",2,1,1,1,2,-1,1,1,1,-1
7,"Ethan mentions that Solstafir is playing on November 21st and asks who will be attending. Noah expresses interest but is unsure due to work, while Leo and Ethan encourage him to come. Archie jokes that there are better concerts, but the others are still excited to see Solstafir.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also considering the possibility of missing it due to work commitments. Leo is insistent that Noah attend, and the others agree.","The group discusses seeing Solstafir in concert, with Noah expressing interest and Leo confirming he will go. Archie and Ethan mention better concerts, but Noah and Leo insist on going.","Ethan, Noah, Archie, and Leo discuss who will be attending a Solstafir concert on November 21st. Noah is unsure if he can make it due to work, but the others try to convince him to come.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also mentioning work commitments, and Leo insisting that they all go together.","Ethan and Leo are excited to see Solstafir on November 21st, but Noah is unsure if he can make it due to work. Archie is not interested in the concert and Noah is still considering if he can attend.","The group discusses seeing Solstafir in concert, with Noah expressing interest and Leo confirming his attendance. Archie suggests there are better concerts, but Noah and Leo insist on seeing Solstafir.","The group discusses the upcoming Solstafir concert and plans to attend, except for Archie who is not interested. Noah is unsure if he can make it due to work, but the others encourage him to come.","Ethan, Noah, Archie, and Leo are discussing the upcoming Solstafir concert. Noah is unsure if he can attend due to work, but Ethan and Leo are encouraging him to come. Archie is not interested in going.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also mentioning work commitments, and Leo insisting that they all go together.",2,1,1,1,2,-1,1,1,1,-1
5,"Ethan mentions that Solstafir is playing on November 21st and asks who will be attending. Noah expresses interest but is unsure due to work, while Leo and Ethan encourage him to come. Archie jokes that there are better concerts, but the others are still excited to see Solstafir.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also considering the possibility of missing it due to work commitments. Leo is insistent that Noah attend, and the others agree.","The group discusses seeing Solstafir in concert, with Noah expressing interest and Leo confirming he will go. Archie and Ethan mention better concerts, but Noah and Leo insist on going.","Ethan, Noah, Archie, and Leo discuss who will be attending a Solstafir concert on November 21st. Noah is unsure if he can make it due to work, but the others try to convince him to come.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also mentioning work commitments, and Leo insisting that they all go together.","Ethan and Leo are excited to see Solstafir on November 21st, but Noah is unsure if he can make it due to work. Archie is not interested in the concert and Noah is still considering if he can attend.","The group discusses seeing Solstafir in concert, with Noah expressing interest and Leo confirming his attendance. Archie suggests there are better concerts, but Noah and Leo insist on seeing Solstafir.","The group discusses the upcoming Solstafir concert and plans to attend, except for Archie who is not interested. Noah is unsure if he can make it due to work, but the others encourage him to come.","Ethan, Noah, Archie, and Leo are discussing the upcoming Solstafir concert. Noah is unsure if he can attend due to work, but Ethan and Leo are encouraging him to come. Archie is not interested in going.","The group discusses attending a concert by the band Solstafir on November 21st, with Noah expressing interest but also mentioning work commitments, and Leo insisting that they all go together.",2,1,1,1,2,-1,-1,1,1,-1
1,"Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam said not to call before 9.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying, so she will call Adam once she is back home, but not before 9am the next day if it's too late.","Adam called Tina and asked her to call or text him when she can. Tina said she was still at work and her phone was dying, but she promised to call him once she's back home. Adam told her not to call before 9 if it's too late and Tina agreed.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, but not before 9.","Adam apologizes for calling Tina while she was at work and asks her to call or text him when she can. Tina explains that she is still at work and her phone is dying, but she will call him back when she can. They agree to talk later that night or the next day, but Adam asks Tina not to call before 9am.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam told her not to call before 9.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam told her not to call before 9.","Adam called Tina and asked her to call him back or text him when she could. Tina said she was still at work and her phone was dying, so she would call him once she got home. Adam told her not to call before 9pm, but if it was too late, she could call him the next day.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, but not before 9.","Adam called Tina and asked her to call him back or text him when she could. Tina replied that she was still at work and her phone was dying, so she wasn't sure when she could call. Adam told her to call him once she was home, but not before 9. Tina agreed to call him tomorrow if it was too late.",1,2,2,1,1,0,-1,1,-1,1
8,"Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam said not to call before 9.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying, so she will call Adam once she is back home, but not before 9am the next day if it's too late.","Adam called Tina and asked her to call or text him when she can. Tina said she was still at work and her phone was dying, but she promised to call him once she's back home. Adam told her not to call before 9 if it's too late and Tina agreed.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, but not before 9.","Adam apologizes for calling Tina while she was at work and asks her to call or text him when she can. Tina explains that she is still at work and her phone is dying, but she will call him back when she can. They agree to talk later that night or the next day, but Adam asks Tina not to call before 9am.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam told her not to call before 9.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam told her not to call before 9.","Adam called Tina and asked her to call him back or text him when she could. Tina said she was still at work and her phone was dying, so she would call him once she got home. Adam told her not to call before 9pm, but if it was too late, she could call him the next day.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, but not before 9.","Adam called Tina and asked her to call him back or text him when she could. Tina replied that she was still at work and her phone was dying, so she wasn't sure when she could call. Adam told her to call him once she was home, but not before 9. Tina agreed to call him tomorrow if it was too late.",1,2,2,1,1,0,0,0,0,1
4,"Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam said not to call before 9.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying, so she will call Adam once she is back home, but not before 9am the next day if it's too late.","Adam called Tina and asked her to call or text him when she can. Tina said she was still at work and her phone was dying, but she promised to call him once she's back home. Adam told her not to call before 9 if it's too late and Tina agreed.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, but not before 9.","Adam apologizes for calling Tina while she was at work and asks her to call or text him when she can. Tina explains that she is still at work and her phone is dying, but she will call him back when she can. They agree to talk later that night or the next day, but Adam asks Tina not to call before 9am.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam told her not to call before 9.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, and if it's late, she will call him the next day. Adam told her not to call before 9.","Adam called Tina and asked her to call him back or text him when she could. Tina said she was still at work and her phone was dying, so she would call him once she got home. Adam told her not to call before 9pm, but if it was too late, she could call him the next day.","Adam called Tina and asked her to call him back or text him when she can. Tina is still at work and her phone is dying. She will call him once she is back home, but not before 9.","Adam called Tina and asked her to call him back or text him when she could. Tina replied that she was still at work and her phone was dying, so she wasn't sure when she could call. Adam told her to call him once she was home, but not before 9. Tina agreed to call him tomorrow if it was too late.",1,2,2,1,1,1,-1,1,0,1
4,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she declines and says she'll be home soon. They exchange ""I love you's"" before ending the conversation.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not hungry. Emma is not feeling well and will be home soon. Will offers to pick her up, but she declines and they end the conversation with ""I love you's.""",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not hungry. Emma also mentions that she's not feeling well and will be home soon. Will offers to pick her up, but she declines and reassures him that she will be home soon. They end the conversation by expressing their love for each other.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she declines and says she will be home soon. They end the conversation by expressing their love for each other.","Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she assures him she'll be home soon. They end the conversation by expressing their love for each other.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,2,1,1,1,2,-1,1,1,1,-1
1,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she declines and says she'll be home soon. They exchange ""I love you's"" before ending the conversation.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not hungry. Emma is not feeling well and will be home soon. Will offers to pick her up, but she declines and they end the conversation with ""I love you's.""",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not hungry. Emma also mentions that she's not feeling well and will be home soon. Will offers to pick her up, but she declines and reassures him that she will be home soon. They end the conversation by expressing their love for each other.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she declines and says she will be home soon. They end the conversation by expressing their love for each other.","Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she assures him she'll be home soon. They end the conversation by expressing their love for each other.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,2,1,1,1,2,-1,1,1,1,-1
7,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she declines and says she'll be home soon. They exchange ""I love you's"" before ending the conversation.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not hungry. Emma is not feeling well and will be home soon. Will offers to pick her up, but she declines and they end the conversation with ""I love you's.""",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not hungry. Emma also mentions that she's not feeling well and will be home soon. Will offers to pick her up, but she declines and reassures him that she will be home soon. They end the conversation by expressing their love for each other.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,"Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she declines and says she will be home soon. They end the conversation by expressing their love for each other.","Will asks Emma what she wants for dinner, but she tells him not to worry about it because she's not feeling well. Will offers to pick her up, but she assures him she'll be home soon. They end the conversation by expressing their love for each other.",Emma is not in the mood for dinner and doesn't want Will to cook. She will be home soon and will let him know when she gets there.,2,1,1,1,2,-1,1,1,1,-1
8,"Sam is unsure if someone likes her, but Cathy reassures her that he is just shy and shows interest in her when she is not looking. Sam plans to talk to him the next day.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and has been looking at her. Sam decides to talk to the person the next day.","Sam is unsure if someone likes her, but Cathy assures her that the person is shy and has been looking at her. Sam decides to talk to the person the next day.","Sam is unsure if the person she likes likes her back, but Cathy reassures her that he is just shy and has been looking at her when she's not aware. Sam decides to talk to him the next day.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and looking at her. Sam decides to talk to the person the next day.","Sam is unsure if a guy likes her, but Cathy reassures her that he is just shy and has been looking at her. Kate also noticed his interest. Sam decides to talk to him tomorrow.","Sam is concerned about a person not talking to them, but Cathy reassures them that the person likes them and is just shy. Kate also noticed the person looking at Sam.","Sam is unsure if someone likes her, but Cathy assures her that they do and gives her advice to talk to the person tomorrow.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and looking at her. Sam decides to talk to the person the next day.","Sam doubts that the person likes her, but Cathy reassures her that he is just shy and shows interest in her when she's not looking. Sam decides to talk to him the next day.",2,1,1,2,1,-1,1,1,1,1
2,"Sam is unsure if someone likes her, but Cathy reassures her that he is just shy and shows interest in her when she is not looking. Sam plans to talk to him the next day.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and has been looking at her. Sam decides to talk to the person the next day.","Sam is unsure if someone likes her, but Cathy assures her that the person is shy and has been looking at her. Sam decides to talk to the person the next day.","Sam is unsure if the person she likes likes her back, but Cathy reassures her that he is just shy and has been looking at her when she's not aware. Sam decides to talk to him the next day.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and looking at her. Sam decides to talk to the person the next day.","Sam is unsure if a guy likes her, but Cathy reassures her that he is just shy and has been looking at her. Kate also noticed his interest. Sam decides to talk to him tomorrow.","Sam is concerned about a person not talking to them, but Cathy reassures them that the person likes them and is just shy. Kate also noticed the person looking at Sam.","Sam is unsure if someone likes her, but Cathy assures her that they do and gives her advice to talk to the person tomorrow.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and looking at her. Sam decides to talk to the person the next day.","Sam doubts that the person likes her, but Cathy reassures her that he is just shy and shows interest in her when she's not looking. Sam decides to talk to him the next day.",2,1,1,2,1,1,-1,1,-1,-1
9,"Sam is unsure if someone likes her, but Cathy reassures her that he is just shy and shows interest in her when she is not looking. Sam plans to talk to him the next day.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and has been looking at her. Sam decides to talk to the person the next day.","Sam is unsure if someone likes her, but Cathy assures her that the person is shy and has been looking at her. Sam decides to talk to the person the next day.","Sam is unsure if the person she likes likes her back, but Cathy reassures her that he is just shy and has been looking at her when she's not aware. Sam decides to talk to him the next day.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and looking at her. Sam decides to talk to the person the next day.","Sam is unsure if a guy likes her, but Cathy reassures her that he is just shy and has been looking at her. Kate also noticed his interest. Sam decides to talk to him tomorrow.","Sam is concerned about a person not talking to them, but Cathy reassures them that the person likes them and is just shy. Kate also noticed the person looking at Sam.","Sam is unsure if someone likes her, but Cathy assures her that they do and gives her advice to talk to the person tomorrow.","Sam thinks someone doesn't like her, but Cathy assures her that the person is shy and looking at her. Sam decides to talk to the person the next day.","Sam doubts that the person likes her, but Cathy reassures her that he is just shy and shows interest in her when she's not looking. Sam decides to talk to him the next day.",2,1,1,2,1,0,-1,-1,1,0
2,"Emely asks Titus for help with a task, but Titus is busy. Emely offers to send a photo of the task, but Titus has trouble reading it.","Emely needs help with a task that involves filling in gaps, but she's having trouble with it. She asks Titus to look at a photo of the task, but he can't see it. She then reads out the sentences and Titus can barely see them.","Emely needs help with a task that involves filling in gaps, and she sends a photo of the task to Titus. However, Titus has difficulty seeing the photo and reading the task.",Emely asks Titus for help with a task and offers to send a photo of it. Titus agrees to help but has trouble seeing the photo clearly.,"Emely asks Titus for help with a task, but has difficulty sending a photo of it. Titus offers to quickly look at it, but has trouble reading the photo.",Emely needs help with a task that involves filling in gaps. She has trouble with it and asks Titus to take a look at a photo of the task. Titus can barely see the photo and has trouble reading it. Emely suggests sending answers to the task instead.,"Emely needs help with a task and sends a photo of it, but Titus cannot see it. They discuss the possibility of Emely writing the answers and Titus looking at it quickly.","Emely asks Titus for help with a task involving filling in the gaps, but Titus is unable to see the photo of the task clearly.","Emely asks Titus for help with a task involving filling in the gaps, but Titus is unable to read the photo she sends.","Emely needs help with a task that involves filling in gaps, but she's having trouble with it. She asks Titus to take a look at a photo of the task, but he can't see it well. They discuss the possibility of Titus looking at the photo briefly, but he's currently busy.",2,1,2,1,2,1,1,-1,1,-1
4,"Emely asks Titus for help with a task, but Titus is busy. Emely offers to send a photo of the task, but Titus has trouble reading it.","Emely needs help with a task that involves filling in gaps, but she's having trouble with it. She asks Titus to look at a photo of the task, but he can't see it. She then reads out the sentences and Titus can barely see them.","Emely needs help with a task that involves filling in gaps, and she sends a photo of the task to Titus. However, Titus has difficulty seeing the photo and reading the task.",Emely asks Titus for help with a task and offers to send a photo of it. Titus agrees to help but has trouble seeing the photo clearly.,"Emely asks Titus for help with a task, but has difficulty sending a photo of it. Titus offers to quickly look at it, but has trouble reading the photo.",Emely needs help with a task that involves filling in gaps. She has trouble with it and asks Titus to take a look at a photo of the task. Titus can barely see the photo and has trouble reading it. Emely suggests sending answers to the task instead.,"Emely needs help with a task and sends a photo of it, but Titus cannot see it. They discuss the possibility of Emely writing the answers and Titus looking at it quickly.","Emely asks Titus for help with a task involving filling in the gaps, but Titus is unable to see the photo of the task clearly.","Emely asks Titus for help with a task involving filling in the gaps, but Titus is unable to read the photo she sends.","Emely needs help with a task that involves filling in gaps, but she's having trouble with it. She asks Titus to take a look at a photo of the task, but he can't see it well. They discuss the possibility of Titus looking at the photo briefly, but he's currently busy.",2,1,2,1,2,1,-1,1,-1,1
5,"Emely asks Titus for help with a task, but Titus is busy. Emely offers to send a photo of the task, but Titus has trouble reading it.","Emely needs help with a task that involves filling in gaps, but she's having trouble with it. She asks Titus to look at a photo of the task, but he can't see it. She then reads out the sentences and Titus can barely see them.","Emely needs help with a task that involves filling in gaps, and she sends a photo of the task to Titus. However, Titus has difficulty seeing the photo and reading the task.",Emely asks Titus for help with a task and offers to send a photo of it. Titus agrees to help but has trouble seeing the photo clearly.,"Emely asks Titus for help with a task, but has difficulty sending a photo of it. Titus offers to quickly look at it, but has trouble reading the photo.",Emely needs help with a task that involves filling in gaps. She has trouble with it and asks Titus to take a look at a photo of the task. Titus can barely see the photo and has trouble reading it. Emely suggests sending answers to the task instead.,"Emely needs help with a task and sends a photo of it, but Titus cannot see it. They discuss the possibility of Emely writing the answers and Titus looking at it quickly.","Emely asks Titus for help with a task involving filling in the gaps, but Titus is unable to see the photo of the task clearly.","Emely asks Titus for help with a task involving filling in the gaps, but Titus is unable to read the photo she sends.","Emely needs help with a task that involves filling in gaps, but she's having trouble with it. She asks Titus to take a look at a photo of the task, but he can't see it well. They discuss the possibility of Titus looking at the photo briefly, but he's currently busy.",2,1,2,1,2,-1,-1,1,-1,1
