WorkerId,Input.model1_summary1,Input.model2_summary1,Input.model1_summary2,Input.model2_summary2,Input.model1_summary3,Input.model2_summary3,Input.model1_summary4,Input.model2_summary4,Input.model1_summary5,Input.model2_summary5,Input.id1,Input.id2,Input.id3,Input.id4,Input.id5,Answer.pref1,Answer.pref2,Answer.pref3,Answer.pref4,Answer.pref5
8,"Jia Jiang, a Chinese-born American entrepreneur, launched a project called ""100 Days of Rejection"" to confront his fear of rejection and become an entrepreneur. He wrote a book called ""Rejection Proof"" and shared his experiences on YouTube, which led to talk show appearances and job offers. Jiang believes that rejection can be turned into opportunity and offers 8 tips on how to do so.","Jia Jiang, a Chinese-born American, launched a project called ""100 Days of Rejection"" to confront his fear of rejection. He asked strangers for unusual favors and documented their responses. His project went viral and he now helps others overcome their fear of rejection. He shares 8 tips for making rejection work for you, including not being afraid to ask for something and not letting rejection define the merit of an idea. Jiang also discusses the benefits of facing rejection and how it can help build confidence.","The article discusses Jia Jiang's project ""100 Days of Rejection"", where he confronts his fear of rejection by completing 100 challenges. This led to his book Rejection Proof and his fame grew as he was invited to speak at events. Jiang shares 8 tips on how to make rejection work for you, including being confident and not running away after a rejection. The article also briefly mentions the benefits of doing nothing and the damaging effects of lack of sleep.","Jia Jiang, a Chinese-born American entrepreneur, launched a project called ""100 Days of Rejection"" to confront his fear of rejection head-on. He wrote a book called ""Rejection Proof"" which is being released this week. Throughout the project, Jiang faced 100 challenges, including asking a stranger for $100 and a Krispy Kreme manager to make him five interlinked donuts. He found that the fear of rejection holds people back, but by putting oneself out there, the world will usually open up.","Jia Jiang, a Chinese-born American entrepreneur, launched a project called ""100 Days of Rejection"" to confront his fear of rejection head-on. He wrote a book called ""Rejection Proof"" which is being released this week. Jiang's project started as a way to help him overcome his own fears, but it has since helped others as well. He offers 8 tips on how to turn rejection into an opportunity, including not being afraid to ask for something, not using rejection as a universal truth, and asking why after a rejection.","Jia Jiang, a Chinese-born entrepreneur, launched a project called ""100 Days of Rejection"" where he challenged himself to face his fear of rejection. His project gained popularity and led to a book called Rejection Proof. Jiang shares 8 tips on how to turn rejection into opportunity, including not being afraid to ask for something, not using rejection to measure the merit of an idea, and learning from rejection. He also discusses the benefits of facing rejection and how it can help build confidence and resilience.","Jia Jiang, a Chinese-born American entrepreneur, launched a project called ""100 Days of Rejection"" to confront his fear of rejection and become an entrepreneur. He wrote a book called ""Rejection Proof"" and shared his experiences on YouTube, which led to talk show appearances and job offers. Jiang believes that rejection can be turned into opportunity and offers 8 tips for making rejection work for you, including embracing fear, not using rejection as a universal truth, and asking why after rejection.","The article discusses Chinese-born, American-based Jia Jiang and his project ""100 Days of Rejection"" where he challenged himself to face his fear of rejection. He shares his top tips for turning rejection into opportunity and how it can lead to unexpected success. The article also mentions his book, Rejection Proof, and how he has found his entrepreneurial dream through this project.","Jia Jiang, a Chinese-born entrepreneur, challenged himself to face 100 days of rejection in order to overcome his fear and inspire others. He shares 8 tips for making rejection work for you, including not being afraid to ask and learning from rejection. Jiang also discusses the benefits of facing rejection and how it can help build confidence and resilience. The article also touches on other topics such as the importance of sleep and the habits of ineffective people.","Jia Jiang, a Chinese-born American entrepreneur, launched a project called ""100 Days of Rejection"" to confront his fear of rejection head-on. He wrote a book called ""Rejection Proof"" which is being released this week. Jiang's project has led to him being invited on talk shows and being asked to speak at events across the US. He has found that the fear of rejection holds people back and aims to turn rejection into opportunity.",1,2,1,1,2,1,1,-1,-1,-1
4,"Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff and civilians have been rescued, but an exchange of fire is ongoing. Afghan security forces are trying to make advances while avoiding civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. Afghan security forces are currently exchanging fire with the assailants to rescue civilians and staff members. Two police officers and a security guard were among the dead.","3 people were killed and 5 injured in a shooting at the attorney general's office in Balkh province, Afghanistan. The attackers are still exchanging fire with security forces, and 2 police officers and a security guard were among the dead. Afghan security forces are trying to avoid civilian casualties.","Three people were killed and five were wounded when armed attackers stormed the attorney general's office in Balkh province, Afghanistan. Most civilians have been rescued, but an exchange of fire between the attackers and Afghan security forces is ongoing. The security forces are being careful to avoid civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. Afghan security forces are currently exchanging fire with the assailants to rescue civilians and staff members. Two police officers and a security guard were among the dead.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff members and civilians have been rescued, but an exchange of fire between Afghan security forces and the attackers is ongoing. Two police officers and a security guard were among the dead.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. The exchange of fire between Afghan security forces and the assailants is ongoing. Two police officers and a security guard were among the dead. Afghan security forces are cautiously making advances to avoid civilian casualties.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff and civilians have been rescued, but a firefight is ongoing between the assailants and Afghan security forces. Two police officers and a security guard were among the dead. The security forces are being careful to avoid civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. The exchange of fire between Afghan security forces and the assailants is ongoing. Two police officers and a security guard were among the dead. Afghan security forces are cautiously making advances to avoid civilian casualties.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. The majority of staff and civilians have been rescued, but the exchange of fire between the attackers and Afghan security forces is ongoing. Two police officers and a security guard were among the dead, and efforts are being made to avoid civilian casualties.",2,1,1,1,1,0,0,1,0,1
1,"Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff and civilians have been rescued, but an exchange of fire is ongoing. Afghan security forces are trying to make advances while avoiding civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. Afghan security forces are currently exchanging fire with the assailants to rescue civilians and staff members. Two police officers and a security guard were among the dead.","3 people were killed and 5 injured in a shooting at the attorney general's office in Balkh province, Afghanistan. The attackers are still exchanging fire with security forces, and 2 police officers and a security guard were among the dead. Afghan security forces are trying to avoid civilian casualties.","Three people were killed and five were wounded when armed attackers stormed the attorney general's office in Balkh province, Afghanistan. Most civilians have been rescued, but an exchange of fire between the attackers and Afghan security forces is ongoing. The security forces are being careful to avoid civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. Afghan security forces are currently exchanging fire with the assailants to rescue civilians and staff members. Two police officers and a security guard were among the dead.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff members and civilians have been rescued, but an exchange of fire between Afghan security forces and the attackers is ongoing. Two police officers and a security guard were among the dead.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. The exchange of fire between Afghan security forces and the assailants is ongoing. Two police officers and a security guard were among the dead. Afghan security forces are cautiously making advances to avoid civilian casualties.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff and civilians have been rescued, but a firefight is ongoing between the assailants and Afghan security forces. Two police officers and a security guard were among the dead. The security forces are being careful to avoid civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. The exchange of fire between Afghan security forces and the assailants is ongoing. Two police officers and a security guard were among the dead. Afghan security forces are cautiously making advances to avoid civilian casualties.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. The majority of staff and civilians have been rescued, but the exchange of fire between the attackers and Afghan security forces is ongoing. Two police officers and a security guard were among the dead, and efforts are being made to avoid civilian casualties.",2,1,1,1,1,-1,1,1,-1,0
2,"Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff and civilians have been rescued, but an exchange of fire is ongoing. Afghan security forces are trying to make advances while avoiding civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. Afghan security forces are currently exchanging fire with the assailants to rescue civilians and staff members. Two police officers and a security guard were among the dead.","3 people were killed and 5 injured in a shooting at the attorney general's office in Balkh province, Afghanistan. The attackers are still exchanging fire with security forces, and 2 police officers and a security guard were among the dead. Afghan security forces are trying to avoid civilian casualties.","Three people were killed and five were wounded when armed attackers stormed the attorney general's office in Balkh province, Afghanistan. Most civilians have been rescued, but an exchange of fire between the attackers and Afghan security forces is ongoing. The security forces are being careful to avoid civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. Afghan security forces are currently exchanging fire with the assailants to rescue civilians and staff members. Two police officers and a security guard were among the dead.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff members and civilians have been rescued, but an exchange of fire between Afghan security forces and the attackers is ongoing. Two police officers and a security guard were among the dead.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. The exchange of fire between Afghan security forces and the assailants is ongoing. Two police officers and a security guard were among the dead. Afghan security forces are cautiously making advances to avoid civilian casualties.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. Most staff and civilians have been rescued, but a firefight is ongoing between the assailants and Afghan security forces. Two police officers and a security guard were among the dead. The security forces are being careful to avoid civilian casualties.","3 people were killed and 5 injured when armed assailants stormed the attorney general's office in Balkh province, Afghanistan. The exchange of fire between Afghan security forces and the assailants is ongoing. Two police officers and a security guard were among the dead. Afghan security forces are cautiously making advances to avoid civilian casualties.","Three people were killed and five others were wounded when armed assailants attacked the attorney general's office in Balkh province, Afghanistan. The majority of staff and civilians have been rescued, but the exchange of fire between the attackers and Afghan security forces is ongoing. Two police officers and a security guard were among the dead, and efforts are being made to avoid civilian casualties.",2,1,1,1,1,-1,-1,1,0,-1
3,"Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background, often with studio lights to create a surreal effect.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" He faced challenges such as language barriers and the competitive atmosphere of the market, but was able to create powerful and organic portraits of the sellers. The portraits challenge perceptions and showcase the vibrancy and beauty of the flower sellers and their surroundings. Hermann plans to return to the market and present the flower sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India for his project ""Flower Man,"" which showcases the people behind the petals. Despite challenges such as language barriers and the competitive atmosphere of the market, Hermann was able to capture portraits of the flower sellers against a neutral background and in motion. The portraits challenge perceptions and highlight the vibrancy and beauty of both the flowers and the sellers. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background, often with studio lights to create a surreal effect.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" The market attracts over 2,000 sellers daily and is a wholesale flower market. Hermann faced challenges such as language barriers, heat, and photographing female sellers who did not want to be a part of the project. He used a neutral background and combined natural light with studio lights to create a surreal effect in the portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and was inspired to create a portrait series of the flower sellers. He faced challenges such as language barriers and the busy atmosphere of the market, but ultimately captured stunning portraits of the hardworking sellers. The portraits challenge perceptions about socioeconomic status and gender roles, and showcase the vibrant beauty of both the sellers and the flowers they sell. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background. Hermann's goal was to challenge perceptions and break down barriers, showing the pride and beauty of the people and flowers at the market.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India and was captivated by the people behind the petals. He spent 10 days taking portraits of the flower sellers, facing challenges such as language barriers and the hectic atmosphere of the market. The portraits showcase the competitive and hardworking nature of the sellers, challenging perceptions and breaking down barriers. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann captures the beauty and humanity of the flower sellers at the Malik Ghat wholesale flower market in Kolkata, India. His project ""Flower Man"" showcases the diverse and vibrant personalities of the sellers, who work in a competitive and fast-paced environment. Hermann's portraits challenge stereotypes and showcase the pride and strength of the sellers, who bring life to the flowers they sell.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" He faced challenges such as language barriers, heat, and taking portraits of female sellers who did not want to participate. Hermann used a neutral background and combined natural light, studio light, and the hazy smog in the air to create a surreal effect in the portraits.",1,2,1,1,2,1,-1,1,1,0
11,"Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background, often with studio lights to create a surreal effect.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" He faced challenges such as language barriers and the competitive atmosphere of the market, but was able to create powerful and organic portraits of the sellers. The portraits challenge perceptions and showcase the vibrancy and beauty of the flower sellers and their surroundings. Hermann plans to return to the market and present the flower sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India for his project ""Flower Man,"" which showcases the people behind the petals. Despite challenges such as language barriers and the competitive atmosphere of the market, Hermann was able to capture portraits of the flower sellers against a neutral background and in motion. The portraits challenge perceptions and highlight the vibrancy and beauty of both the flowers and the sellers. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background, often with studio lights to create a surreal effect.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" The market attracts over 2,000 sellers daily and is a wholesale flower market. Hermann faced challenges such as language barriers, heat, and photographing female sellers who did not want to be a part of the project. He used a neutral background and combined natural light with studio lights to create a surreal effect in the portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and was inspired to create a portrait series of the flower sellers. He faced challenges such as language barriers and the busy atmosphere of the market, but ultimately captured stunning portraits of the hardworking sellers. The portraits challenge perceptions about socioeconomic status and gender roles, and showcase the vibrant beauty of both the sellers and the flowers they sell. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background. Hermann's goal was to challenge perceptions and break down barriers, showing the pride and beauty of the people and flowers at the market.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India and was captivated by the people behind the petals. He spent 10 days taking portraits of the flower sellers, facing challenges such as language barriers and the hectic atmosphere of the market. The portraits showcase the competitive and hardworking nature of the sellers, challenging perceptions and breaking down barriers. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann captures the beauty and humanity of the flower sellers at the Malik Ghat wholesale flower market in Kolkata, India. His project ""Flower Man"" showcases the diverse and vibrant personalities of the sellers, who work in a competitive and fast-paced environment. Hermann's portraits challenge stereotypes and showcase the pride and strength of the sellers, who bring life to the flowers they sell.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" He faced challenges such as language barriers, heat, and taking portraits of female sellers who did not want to participate. Hermann used a neutral background and combined natural light, studio light, and the hazy smog in the air to create a surreal effect in the portraits.",1,2,1,1,2,1,-1,1,0,0
5,"Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background, often with studio lights to create a surreal effect.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" He faced challenges such as language barriers and the competitive atmosphere of the market, but was able to create powerful and organic portraits of the sellers. The portraits challenge perceptions and showcase the vibrancy and beauty of the flower sellers and their surroundings. Hermann plans to return to the market and present the flower sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India for his project ""Flower Man,"" which showcases the people behind the petals. Despite challenges such as language barriers and the competitive atmosphere of the market, Hermann was able to capture portraits of the flower sellers against a neutral background and in motion. The portraits challenge perceptions and highlight the vibrancy and beauty of both the flowers and the sellers. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background, often with studio lights to create a surreal effect.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" The market attracts over 2,000 sellers daily and is a wholesale flower market. Hermann faced challenges such as language barriers, heat, and photographing female sellers who did not want to be a part of the project. He used a neutral background and combined natural light with studio lights to create a surreal effect in the portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and was inspired to create a portrait series of the flower sellers. He faced challenges such as language barriers and the busy atmosphere of the market, but ultimately captured stunning portraits of the hardworking sellers. The portraits challenge perceptions about socioeconomic status and gender roles, and showcase the vibrant beauty of both the sellers and the flowers they sell. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, to capture portraits of the people behind the petals. He spent 10 days at the market, overcoming language barriers, heat, and other challenges to create a series of portraits called ""Flower Man."" The portraits feature male and female flower sellers and are shot against a neutral background. Hermann's goal was to challenge perceptions and break down barriers, showing the pride and beauty of the people and flowers at the market.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India and was captivated by the people behind the petals. He spent 10 days taking portraits of the flower sellers, facing challenges such as language barriers and the hectic atmosphere of the market. The portraits showcase the competitive and hardworking nature of the sellers, challenging perceptions and breaking down barriers. Hermann plans to return to the market and present the sellers with their portraits.","Photographer Ken Hermann captures the beauty and humanity of the flower sellers at the Malik Ghat wholesale flower market in Kolkata, India. His project ""Flower Man"" showcases the diverse and vibrant personalities of the sellers, who work in a competitive and fast-paced environment. Hermann's portraits challenge stereotypes and showcase the pride and strength of the sellers, who bring life to the flowers they sell.","Photographer Ken Hermann visited the Malik Ghat flower market in Kolkata, India, and captured portraits of the flower sellers for his project ""Flower Man."" He faced challenges such as language barriers, heat, and taking portraits of female sellers who did not want to participate. Hermann used a neutral background and combined natural light, studio light, and the hazy smog in the air to create a surreal effect in the portraits.",1,2,1,1,2,1,-1,-1,1,1
2,A Cathay Pacific flight from London to Hong Kong was canceled after a pilot was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later bailed pending an investigation. Passengers were delayed for over two hours before the flight was eventually canceled and they were provided with overnight accommodation and alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with overnight accommodation and alternative flight arrangements. The cause of the incident is currently being investigated by police.",A Cathay Pacific flight from London to Hong Kong was cancelled after a pilot was arrested for trying to board the plane with knives in his luggage. The incident occurred during security checks and the pilot was taken into custody by the Metropolitan Police. The airline apologized to passengers and provided alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the airliner with knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with overnight accommodation and alternative flight arrangements. The cause of the incident is being investigated by police.","A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The cause of the incident is currently being investigated by police.",A Cathay Pacific pilot was arrested at Heathrow Airport in London for trying to board a flight to Hong Kong with knives in his luggage. The flight was eventually canceled and passengers were given overnight accommodations. The pilot has been bailed and an investigation is ongoing.,A Cathay Pacific pilot was arrested at Heathrow Airport in London after attempting to board a flight to Hong Kong with knives in his luggage. The flight was canceled and passengers were delayed for over two hours before being provided with alternative arrangements. The pilot was later released on bail pending an investigation.,"Cathay Pacific cancelled a flight from London to Hong Kong after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The incident caused the flight to be delayed for over two hours before it was eventually cancelled.",A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later released on bail. The airline apologized to passengers and assisted with alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The cause of the incident is currently being investigated by police.",2,2,1,2,2,0,1,-1,1,1
4,A Cathay Pacific flight from London to Hong Kong was canceled after a pilot was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later bailed pending an investigation. Passengers were delayed for over two hours before the flight was eventually canceled and they were provided with overnight accommodation and alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with overnight accommodation and alternative flight arrangements. The cause of the incident is currently being investigated by police.",A Cathay Pacific flight from London to Hong Kong was cancelled after a pilot was arrested for trying to board the plane with knives in his luggage. The incident occurred during security checks and the pilot was taken into custody by the Metropolitan Police. The airline apologized to passengers and provided alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the airliner with knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with overnight accommodation and alternative flight arrangements. The cause of the incident is being investigated by police.","A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The cause of the incident is currently being investigated by police.",A Cathay Pacific pilot was arrested at Heathrow Airport in London for trying to board a flight to Hong Kong with knives in his luggage. The flight was eventually canceled and passengers were given overnight accommodations. The pilot has been bailed and an investigation is ongoing.,A Cathay Pacific pilot was arrested at Heathrow Airport in London after attempting to board a flight to Hong Kong with knives in his luggage. The flight was canceled and passengers were delayed for over two hours before being provided with alternative arrangements. The pilot was later released on bail pending an investigation.,"Cathay Pacific cancelled a flight from London to Hong Kong after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The incident caused the flight to be delayed for over two hours before it was eventually cancelled.",A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later released on bail. The airline apologized to passengers and assisted with alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The cause of the incident is currently being investigated by police.",2,2,1,2,2,0,1,-1,1,0
12,A Cathay Pacific flight from London to Hong Kong was canceled after a pilot was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later bailed pending an investigation. Passengers were delayed for over two hours before the flight was eventually canceled and they were provided with overnight accommodation and alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with overnight accommodation and alternative flight arrangements. The cause of the incident is currently being investigated by police.",A Cathay Pacific flight from London to Hong Kong was cancelled after a pilot was arrested for trying to board the plane with knives in his luggage. The incident occurred during security checks and the pilot was taken into custody by the Metropolitan Police. The airline apologized to passengers and provided alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the airliner with knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with overnight accommodation and alternative flight arrangements. The cause of the incident is being investigated by police.","A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The cause of the incident is currently being investigated by police.",A Cathay Pacific pilot was arrested at Heathrow Airport in London for trying to board a flight to Hong Kong with knives in his luggage. The flight was eventually canceled and passengers were given overnight accommodations. The pilot has been bailed and an investigation is ongoing.,A Cathay Pacific pilot was arrested at Heathrow Airport in London after attempting to board a flight to Hong Kong with knives in his luggage. The flight was canceled and passengers were delayed for over two hours before being provided with alternative arrangements. The pilot was later released on bail pending an investigation.,"Cathay Pacific cancelled a flight from London to Hong Kong after one of the pilots was arrested for carrying knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The incident caused the flight to be delayed for over two hours before it was eventually cancelled.",A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later released on bail. The airline apologized to passengers and assisted with alternative flight arrangements.,"A Cathay Pacific flight from London to Hong Kong was canceled after one of the pilots was arrested for trying to board the plane with knives in his luggage. The pilot was taken into custody and later bailed, pending an investigation. The airline apologized to the 262 passengers on board and assisted them with alternative flight arrangements. The cause of the incident is currently being investigated by police.",2,2,1,2,2,0,1,-1,1,1
